4	2	6
10	3	0
0	0	0
12	12	12
6	11	10
0	0	4
5	10	13
0	6	0
4	12	5
6	10	14
4	10	5
8	0	4
0	0	0
2	2	4
0	0	1
2	0	4
2	9	8
3	0	4
3	2	0
0	4	0
16	19	12
44	21	38
11	22	24
101	97	74
11	18	14
36	25	29
9	8	14
32	36	37
20	21	22
18	7	21
12	6	10
18	20	16
0	0	0
4	2	2
6	9	6
4	0	0
0	2	1
2	0	0
0	0	4
0	0	0
0	2	6
0	2	0
0	0	0
4	8	7
127	127	130
4	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	2	4
0	2	4
0	0	0
0	4	2
2	4	6
8	4	3
8	8	12
0	2	2
0	0	0
0	0	0
0	0	0
6	0	2
0	2	2
0	1	1
0	0	0
2	2	2
0	4	2
2	0	1
2	2	5
0	0	0
0	13	9
6	2	16
20	7	9
23	18	10
15	13	3
20	32	23
8	0	2
21	7	2
1	2	2
22	19	18
6	8	3
0	0	0
3	8	1
2	29	8
2	4	2
0	0	0
17	24	18
11	9	7
8	14	11
25	24	20
2	4	0
0	0	0
24	27	34
6	10	7
20	29	39
32	28	45
0	0	2
31	17	13
22	6	8
30	16	14
0	6	3
4	6	2
8	6	4
25	20	26
2	3	11
10	10	2
22	23	17
4	6	4
12	8	14
87	62	71
10	6	6
13	17	23
13	18	18
5	3	3
2	1	1
4	2	3
6	13	9
0	2	0
4	6	4
24	15	9
12	12	17
2	8	3
18	13	4
16	16	12
5	4	0
10	14	19
8	11	18
2	2	2
43	55	64
65	54	76
10	12	13
4	2	5
0	6	0
3	2	0
8	14	2
11	8	6
8	28	30
172	164	187
24	16	21
2	11	8
10	14	16
4	13	12
6	4	3
4	14	10
6	4	7
18	19	33
0	0	0
0	0	0
0	0	0
15	17	20
23	10	13
18	21	18
5	0	0
11	8	16
186	213	248
0	2	8
6	10	8
13	8	8
4	3	4
6	0	0
2	0	0
2	8	8
0	0	0
0	4	6
49	29	41
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	2	2
0	0	0
6	6	0
0	4	8
0	0	2
1	0	0
10	10	31
0	0	0
2	2	4
6	4	5
0	0	0
0	0	0
2	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	2	0
0	1	0
0	2	0
0	0	0
0	0	2
16	37	29
12	10	3
10	8	12
0	0	0
0	0	0
6	6	0
0	0	2
2	0	0
0	0	0
0	0	2
0	0	0
0	0	0
0	0	0
2	0	0
6	2	4
0	0	0
2	0	0
0	0	0
26	22	18
23	22	7
4	4	2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	2	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	2
0	0	0
49	41	32
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
34	29	22
0	0	0
30	42	34
0	2	0
2	4	10
0	2	2
2	1	2
0	0	0
0	0	0
0	0	0
3	2	8
9	5	13
4	2	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
8	6	2
7	3	6
6	7	7
0	0	0
2	0	0
2	0	0
0	1	1
117	125	147
0	0	3
5	0	3
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
2	0	0
4	10	1
0	2	2
0	0	0
0	0	0
6	8	7
0	0	2
2	3	4
0	1	0
0	0	0
8	4	0
2	4	4
8	3	4
2	11	6
0	11	6
25	19	31
4	7	4
30	28	12
11	8	20
0	4	7
2	1	2
2	2	2
8	8	8
4	10	4
0	2	5
4	3	7
4	8	8
9	12	7
0	0	0
0	0	0
0	0	0
4	0	4
0	0	0
0	0	2
0	4	4
6	0	0
4	0	2
0	0	2
0	0	0
0	0	0
6	2	0
2	1	4
2	2	4
0	0	0
0	0	0
4	0	0
2	3	4
0	0	0
1	0	0
0	0	0
0	0	0
0	0	0
2	0	0
2	2	0
0	0	0
0	0	0
0	0	0
2	2	2
3	1	4
0	0	0
30	6	5
6	4	5
11	11	4
4	15	6
8	7	4
8	14	14
40	47	77
6	7	14
3	0	6
23	11	18
42	44	55
27	18	15
16	14	8
12	16	33
23	20	15
5	9	10
8	18	8
0	1	6
8	18	10
2	8	2
29	32	24
0	0	0
2	2	8
0	0	0
0	0	0
0	0	0
2	0	0
0	0	0
0	0	0
2	4	2
4	6	2
0	0	0
2	0	0
2	0	0
0	5	7
2	0	0
9	2	2
4	4	4
4	2	5
7	6	12
10	21	13
4	14	10
10	10	12
20	12	22
5	3	3
4	8	6
6	12	13
3	6	4
0	0	0
3	0	2
0	0	2
2	6	6
12	16	7
7	6	10
0	12	9
2	8	13
11	8	4
4	0	0
6	6	8
2	8	2
4	8	2
8	28	15
2	6	0
3	2	4
2	2	2
0	1	0
9	13	2
4	2	12
4	8	8
0	6	0
20	23	22
6	8	8
15	23	21
50	51	55
8	5	17
4	8	8
6	2	4
10	0	7
6	13	6
2	10	6
34	30	20
6	4	6
4	4	2
0	5	6
4	2	4
0	0	0
0	0	0
0	0	0
0	0	0
0	2	0
0	0	0
0	0	0
0	0	0
0	2	0
0	2	0
0	0	0
0	0	0
6	4	4
3	0	0
0	0	0
5	2	2
0	0	0
0	0	0
0	0	2
0	0	0
0	0	1
0	0	0
2	2	2
0	0	0
0	0	0
2	0	2
0	0	0
4	0	0
0	7	4
0	0	0
0	0	0
2	2	6
0	2	0
0	0	0
0	2	0
0	0	0
0	6	0
0	0	0
0	0	0
5	2	4
