0	4	2
10	2	2
0	0	0
4	4	9
7	10	22
0	8	0
0	7	6
6	0	4
0	6	2
6	10	15
14	12	6
4	6	12
0	4	2
5	0	2
0	0	1
2	3	1
3	4	2
6	6	7
0	2	4
0	1	0
14	12	12
24	23	25
10	6	23
85	101	112
4	12	6
43	46	40
8	6	8
33	42	40
12	13	21
12	14	20
5	2	12
14	18	16
0	1	0
2	0	2
8	10	10
0	0	2
0	0	0
0	2	0
0	0	0
0	0	0
4	4	0
0	0	0
0	0	2
0	5	6
0	169	129
2	4	0
0	0	0
0	0	0
0	0	0
0	0	2
0	0	0
0	0	2
0	0	0
0	0	0
0	4	0
0	0	0
0	0	6
0	0	0
0	0	0
0	0	0
0	0	0
0	0	2
2	7	0
0	0	3
0	0	0
0	5	5
0	6	4
1	0	6
0	4	0
0	0	2
11	4	4
15	9	10
13	28	17
4	14	10
8	5	10
10	9	21
0	2	7
13	5	17
2	2	0
20	26	41
3	6	20
2	6	4
10	12	4
12	11	13
0	6	7
0	1	2
18	17	25
3	5	16
4	9	13
32	16	24
4	2	0
6	0	0
35	34	18
10	6	4
18	28	43
20	24	18
2	0	6
17	26	31
22	10	22
17	13	16
10	4	0
6	4	4
2	6	12
24	24	39
2	12	6
9	10	7
14	21	29
2	2	4
8	19	22
52	78	79
2	16	6
12	15	12
10	18	21
2	2	0
0	4	3
2	2	0
11	16	20
2	0	2
4	13	9
19	0	11
9	20	15
2	4	2
12	11	14
26	23	21
5	4	14
8	9	9
12	6	12
0	3	1
61	67	42
62	105	64
16	22	14
5	2	4
4	4	7
2	0	2
3	7	17
2	10	20
17	17	25
136	118	182
12	27	16
9	18	9
18	16	18
7	10	14
6	4	2
6	4	9
9	8	6
21	25	21
0	0	0
0	0	0
0	0	0
12	19	17
21	19	23
20	24	22
3	12	14
8	10	10
181	187	173
4	8	4
6	3	8
8	6	10
4	6	6
2	0	4
2	0	0
8	0	0
0	0	0
4	4	2
14	21	12
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	5	2
6	0	6
1	2	0
2	0	0
12	18	18
0	0	2
1	7	6
2	1	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	1
0	2	0
0	0	0
0	0	0
6	4	2
4	0	0
0	0	0
0	0	0
7	21	19
6	8	4
6	14	6
0	0	0
0	0	0
0	0	2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
2	2	4
0	0	0
0	0	0
0	0	0
18	6	18
16	11	4
4	4	2
0	0	4
0	0	0
0	0	0
