2	6	2
6	6	7
0	0	0
4	16	7
7	22	16
0	2	4
2	11	7
4	4	10
5	1	4
2	10	13
8	6	6
4	11	9
1	6	2
6	2	0
0	2	2
0	2	2
3	16	6
5	2	2
0	3	8
2	4	0
14	6	6
37	29	25
12	9	14
117	126	104
16	3	8
44	26	41
9	8	28
56	52	43
11	26	32
9	11	17
10	9	16
36	10	14
2	5	3
1	2	2
6	6	6
0	0	0
0	0	0
2	0	0
0	0	0
0	0	0
2	2	0
0	0	0
0	0	0
13	0	4
155	121	134
0	0	2
0	0	0
2	0	0
0	0	0
0	0	0
0	0	0
0	4	0
0	0	0
2	0	2
2	0	6
0	0	0
7	4	4
0	0	0
0	0	0
0	0	0
0	0	0
0	4	2
2	2	0
1	0	0
0	0	0
6	1	4
2	6	2
2	1	2
0	0	0
0	0	0
6	4	6
9	6	10
19	27	8
13	26	24
12	4	7
10	14	14
9	2	9
5	14	17
2	4	0
18	18	20
10	8	6
2	3	6
7	8	11
6	13	24
2	2	4
0	0	0
13	24	31
10	11	9
19	9	20
22	24	21
0	2	2
0	1	0
40	43	30
5	12	10
24	17	36
36	24	28
3	2	5
27	15	25
8	14	13
21	10	30
0	2	2
9	4	5
4	12	10
40	33	30
4	4	6
8	7	4
18	27	15
4	11	4
2	13	8
73	56	108
4	14	21
18	18	7
17	12	24
3	4	0
4	4	0
2	4	5
17	19	18
0	0	0
2	2	2
21	23	16
10	14	15
5	0	8
14	12	17
10	22	25
8	12	10
14	16	9
8	8	10
0	4	2
53	36	38
74	43	56
15	14	20
0	8	3
0	2	6
0	0	2
13	12	10
9	2	7
13	26	10
137	175	162
18	18	24
7	10	8
8	19	21
18	3	10
0	10	6
9	4	4
12	13	12
28	27	21
0	0	0
0	0	0
0	0	0
10	20	15
19	20	29
19	26	19
12	4	9
13	18	16
192	197	214
6	3	10
18	16	14
9	22	28
10	8	11
6	4	1
8	0	0
6	5	0
0	0	0
0	0	2
20	24	12
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
4	4	0
3	4	2
0	0	2
3	1	6
11	26	14
4	0	0
4	2	4
8	14	11
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
2	0	0
2	4	3
0	0	0
0	0	0
0	0	0
26	29	22
2	2	5
10	8	12
0	0	0
2	0	0
