0	2	0
2	6	12
0	0	0
18	14	7
4	8	12
4	1	2
0	6	2
0	6	0
4	2	7
12	15	8
8	6	8
10	6	6
4	2	7
1	2	1
0	1	0
2	3	0
4	4	6
6	2	6
3	3	2
0	2	0
14	11	24
21	19	23
5	5	12
91	79	84
6	13	18
31	36	21
2	2	8
29	32	30
29	8	20
4	12	6
14	8	8
23	18	18
3	2	0
1	0	0
13	9	10
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
2	0	0
0	0	0
0	0	0
0	0	0
0	2	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
2	0	0
0	0	0
0	0	0
2	0	0
0	2	0
0	0	0
6	2	4
0	0	0
0	0	0
0	0	0
0	0	0
2	0	2
2	2	2
3	0	0
0	0	0
0	8	0
4	4	2
2	0	0
0	2	0
0	0	0
8	4	12
9	8	13
24	15	14
18	12	13
7	7	15
6	19	14
6	6	10
9	3	14
0	2	0
17	18	8
12	6	16
0	0	0
6	5	12
10	15	9
14	4	4
0	3	2
20	24	21
8	6	7
4	6	8
15	22	18
0	3	0
1	1	3
28	27	37
2	7	4
16	21	34
21	30	24
3	4	2
12	10	31
10	6	19
10	24	18
2	4	3
6	12	5
18	5	12
28	28	30
10	2	6
10	12	7
11	33	38
0	4	4
8	11	4
68	66	105
10	13	11
19	6	12
12	19	23
4	1	8
1	2	2
6	2	2
8	9	14
3	0	0
0	2	8
20	22	23
10	15	15
3	3	7
16	9	12
32	24	35
4	8	4
9	16	22
5	10	7
2	2	2
45	31	41
73	52	44
18	17	8
4	2	6
2	4	4
0	0	3
4	11	8
6	12	5
21	21	13
159	196	198
22	18	8
9	12	14
17	20	21
8	10	12
3	3	0
4	6	6
6	10	12
33	28	15
0	0	0
0	0	0
0	0	0
15	12	22
13	25	28
16	8	21
6	9	9
20	21	11
125	129	103
2	0	6
5	2	12
10	12	12
2	8	12
4	4	10
0	2	2
4	0	4
0	0	0
0	0	0
38	18	6
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
4	0	3
2	0	2
0	0	2
6	2	4
4	10	17
2	0	0
2	0	2
4	13	6
