0	6	6
1	13	8
0	0	0
4	2	6
5	12	10
2	1	2
6	4	0
2	3	4
0	0	2
2	10	8
4	2	12
4	6	3
2	0	0
2	2	0
0	0	0
0	0	0
9	11	6
4	6	2
4	0	0
0	1	4
8	4	7
18	34	12
9	9	13
41	93	95
16	2	12
26	26	36
12	4	16
20	31	30
24	16	20
12	17	10
8	8	12
8	9	14
0	0	2
0	3	2
10	14	4
0	0	0
0	0	0
0	0	2
0	0	2
0	0	0
2	0	0
2	0	0
0	0	0
0	0	0
2	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	2
0	0	0
0	0	0
0	0	0
2	0	2
4	8	6
0	0	0
0	0	0
0	0	0
0	0	0
4	0	0
0	4	0
2	1	0
0	0	0
0	0	2
2	0	0
2	4	0
0	2	0
0	0	0
2	0	4
0	4	12
31	21	22
4	4	9
14	10	6
24	19	14
2	6	4
13	2	17
0	2	2
16	16	28
4	4	6
4	6	1
8	4	2
14	13	8
6	2	10
0	0	0
22	15	16
10	6	7
7	6	8
18	24	12
0	1	0
2	0	3
44	22	47
4	9	2
33	25	28
30	16	32
0	2	6
14	17	11
6	2	6
22	13	21
2	2	4
2	4	12
10	10	6
31	37	39
4	6	8
4	8	3
12	23	16
2	2	2
11	8	10
67	74	77
10	13	8
14	24	17
17	25	19
2	0	4
0	4	0
8	7	5
9	12	16
0	2	2
2	6	6
10	13	14
6	6	5
4	2	2
16	16	9
16	16	9
0	4	2
9	4	9
6	8	6
2	2	0
40	53	56
61	70	83
9	12	14
10	10	12
2	0	3
0	0	0
7	2	9
12	13	7
16	11	26
140	159	179
16	15	18
12	12	14
12	21	32
2	14	12
3	2	4
6	17	4
12	4	8
19	30	26
0	0	0
0	0	0
0	0	0
6	12	6
12	22	19
15	14	11
4	2	6
4	18	14
195	187	226
6	4	9
10	6	6
5	10	8
0	4	10
2	4	2
3	2	2
2	2	2
0	0	0
2	4	2
163	28	22
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
6	3	7
3	0	4
0	0	2
2	4	0
13	8	6
0	0	0
2	6	0
6	14	0
0	0	0
0	0	0
2	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	2
0	0	0
2	0	0
0	2	0
0	0	0
0	0	0
0	0	0
9	7	4
6	4	10
8	0	8
0	0	0
0	0	0
4	2	0
0	0	0
0	0	0
0	0	0
2	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	2	0
0	0	0
0	0	0
0	0	0
22	16	16
4	26	16
8	0	7
0	2	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
19	12	12
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
8	4	22
0	0	0
10	12	25
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	4	4
16	6	7
4	9	4
0	0	0
0	0	0
4	1	0
4	0	0
221	186	141
0	4	8
4	7	6
0	0	0
0	0	0
0	1	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
4	4	8
0	0	0
0	0	0
0	0	0
1	4	0
0	0	0
2	2	6
0	0	0
0	4	0
9	6	10
1	5	6
8	2	2
8	10	8
9	1	5
10	16	21
7	8	5
12	13	27
10	19	21
4	5	8
2	0	2
0	4	9
8	6	10
7	3	8
2	4	2
0	8	11
0	4	6
12	6	2
0	0	0
0	2	2
0	0	0
4	2	0
0	0	0
0	0	0
