4	4	2
8	2	9
0	0	0
6	10	7
0	13	12
2	3	1
4	2	9
4	0	4
2	0	6
2	6	13
13	6	14
4	0	8
0	2	0
0	5	2
2	0	0
1	0	4
8	0	6
0	3	0
2	4	0
0	2	2
4	12	16
26	22	23
12	9	5
103	75	120
3	8	14
34	35	56
6	14	10
38	46	45
24	8	28
6	10	16
8	19	12
26	27	12
0	1	0
4	0	0
4	15	8
0	2	0
0	0	0
2	6	4
0	0	0
0	0	0
0	0	0
0	2	0
0	0	0
8	10	4
209	174	152
2	0	4
0	0	0
0	0	0
2	0	2
0	0	0
2	0	0
0	0	2
2	0	0
0	0	0
2	0	0
2	0	2
2	10	6
3	0	0
0	0	0
0	0	0
0	0	0
0	2	0
2	0	1
0	0	2
0	2	0
2	0	1
4	0	2
0	2	2
0	0	2
0	2	0
6	8	2
14	11	12
14	23	11
8	15	12
14	12	11
19	21	15
4	4	13
2	17	5
0	0	2
8	24	24
8	16	4
0	2	2
4	14	6
11	8	6
2	2	4
0	0	0
19	16	17
2	7	11
4	2	12
12	23	15
2	0	4
0	0	0
35	62	26
2	4	6
41	48	32
32	36	27
0	2	2
20	22	10
6	19	12
15	18	15
4	6	6
0	6	4
6	6	4
12	33	44
2	4	4
6	2	3
15	10	26
4	0	2
8	8	8
62	92	91
11	14	4
13	17	19
18	12	22
2	1	8
1	1	1
2	6	6
13	13	17
2	0	4
2	4	6
10	24	29
13	6	7
13	5	4
8	23	8
16	30	15
0	4	14
9	19	8
4	14	8
2	3	4
45	31	42
84	62	43
6	11	15
10	9	6
1	6	0
0	1	0
5	12	16
5	10	13
25	18	7
133	138	175
17	22	24
13	6	21
16	11	14
8	18	4
3	6	7
2	8	10
8	10	11
26	22	24
0	0	0
0	0	0
0	0	0
24	29	24
20	33	15
4	23	21
2	4	6
7	19	18
240	230	204
6	6	4
18	7	12
2	10	18
12	2	12
0	7	0
0	1	4
4	10	10
0	0	0
0	0	0
27	29	15
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	2	12
0	6	4
0	3	1
3	3	4
12	7	10
0	0	2
8	0	6
5	4	18
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	0
0	0	2
2	0	0
2	4	2
0	0	0
0	0	0
0	0	0
14	21	17
8	3	4
6	14	12
0	0	0
0	0	0
2	0	0
0	1	0
0	2	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
4	2	0
0	0	0
0	0	0
0	0	1
16	20	9
10	8	10
0	4	0
0	2	2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	6	0
3	0	0
53	62	32
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	0
0	0	0
27	44	34
0	0	0
34	49	38
0	0	0
6	4	0
4	2	0
0	4	3
0	2	0
0	0	0
0	0	0
13	4	7
10	18	8
1	0	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
2	4	5
10	0	5
12	16	5
0	0	0
0	0	0
2	2	2
2	6	1
184	125	170
2	0	7
4	3	2
0	0	0
0	0	0
0	0	0
2	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
2	8	5
0	2	0
0	0	0
0	0	0
10	2	2
0	0	0
0	8	3
0	0	2
0	0	0
2	6	6
0	4	0
4	2	4
8	8	4
2	4	3
19	27	48
4	8	10
20	26	26
13	6	9
4	3	4
2	0	0
2	0	5
9	10	10
10	10	6
2	2	7
4	8	4
14	12	1
7	14	10
0	0	0
2	0	0
0	0	0
2	0	0
0	0	0
0	2	2
0	0	2
0	0	8
0	0	6
0	0	2
1	0	0
0	0	0
6	2	4
0	2	2
0	11	6
0	0	0
0	0	0
2	5	6
2	2	11
0	0	0
0	2	0
2	0	0
0	0	0
0	0	0
4	0	2
0	2	0
0	0	0
0	0	0
0	0	0
0	0	2
0	2	2
2	0	4
7	11	9
0	8	4
4	11	15
2	6	2
6	4	8
13	6	30
125	62	67
2	2	8
1	2	0
8	21	16
23	52	71
12	16	20
20	13	18
12	25	12
15	11	31
9	4	11
8	10	10
1	2	4
16	12	12
4	6	8
14	20	35
0	0	0
0	2	4
2	0	3
0	0	0
0	2	0
0	0	0
0	2	0
0	2	0
0	0	0
0	2	0
0	0	2
0	3	0
0	1	0
8	4	11
0	0	0
0	2	2
2	0	4
6	4	0
13	8	10
9	7	13
4	8	14
2	22	24
9	22	23
4	0	3
4	10	4
1	6	10
0	4	8
0	0	0
0	0	0
2	2	6
4	4	6
2	10	4
2	8	4
8	5	8
9	12	7
7	10	14
0	4	0
2	8	2
3	2	0
4	8	2
8	10	8
9	11	3
4	0	4
0	4	8
2	0	0
6	2	6
6	8	8
6	2	13
2	2	10
6	7	16
2	4	8
9	18	23
28	54	45
18	9	6
0	12	10
6	2	8
3	2	4
14	10	14
8	2	2
25	14	16
7	6	3
0	2	2
0	2	0
1	3	6
0	0	0
0	0	0
0	0	2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	2	2
0	1	0
0	2	0
2	0	0
11	4	13
0	0	0
0	0	0
